price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city
530000,4,2,2050,6360,2,0,0,3,2050,0,1988,2000,2131,16
357186,2,1,1210,1040,2,0,0,3,1210,0,2014,0,2193,16
300000,5,3,1940,6355,1,0,0,3,1200,740,2007,0,365,35
304000,4,2,1810,8750,1,0,0,2,1110,700,1967,0,597,32
385000,4,1,1690,4080,1,0,0,4,870,820,1984,0,2830,35
415000,4,2,1800,2970,1,0,0,4,1000,800,1923,0,4003,35
963000,4,3,3280,6603,2,0,0,3,3280,0,2007,0,1139,3
792500,4,2,4290,175421,2,0,0,3,4290,0,2004,2003,2341,30
309212,3,1,1150,9600,1,0,0,3,1150,0,1979,2014,3204,27
235000,2,1,880,1805,2,0,0,3,880,0,1999,0,141,35
667000,3,1,1720,8100,2,0,0,3,1720,0,1907,1983,2730,35
470000,3,1,1510,8000,1,0,0,4,1510,0,1956,0,2232,3
375000,4,2,1240,3000,1,0,0,3,1040,200,1908,1988,3588,35
410000,4,2,1580,9581,1,0,0,3,1580,0,1953,0,76,19
566000,4,2,2170,7737,2,0,0,3,2170,0,1987,2000,1990,33
680000,4,2,2500,4950,2,0,0,3,2500,0,2010,0,211,31
332000,1,1,960,2640,1,0,0,3,760,200,1908,1988,2508,35
902000,4,2,3030,8507,2,0,0,3,3030,0,2003,0,3862,19
500000,3,1,1540,10800,1,0,0,5,770,770,1947,0,2977,23
445000,3,1,1890,32340,1,0,3,3,1890,0,1976,0,1791,41
825000,4,2,2810,9800,1,0,0,4,1710,1100,1973,0,878,3
1095000,4,4,3530,8400,2,0,0,5,2630,900,1958,0,2087,35
277000,3,1,1100,8536,1,0,0,4,1100,0,1957,2001,4459,35
545000,3,2,1940,9775,1,0,2,3,1440,500,1975,0,587,19
435000,3,2,2300,9521,2,0,0,3,2300,0,2003,0,1137,11
638000,3,2,2110,3600,2,0,0,3,2110,0,2005,0,3802,31
418000,4,1,1220,10580,1,0,0,3,1220,0,1965,1993,450,3
499000,3,1,1750,12325,1,0,0,4,1470,280,1968,0,1229,31
150000,3,1,1230,8056,1,0,0,4,1230,0,1949,1985,883,6
759950,3,2,3100,23790,2,0,0,3,3100,0,2002,0,1993,33
427000,3,2,1830,65340,1,0,0,3,1520,310,1991,0,3271,27
632500,5,2,2640,7096,2,0,0,3,2640,0,2003,0,4367,31
660000,6,1,1840,2774,1,0,0,3,1060,780,1900,2005,1862,35
862000,4,2,3190,14565,2,0,0,3,3190,0,1990,2009,572,42
524000,2,1,1120,2000,1,0,0,3,1120,0,1910,2006,1112,35
470000,3,1,1760,6723,1,0,0,3,1160,600,1958,2004,3621,35
385000,3,2,1590,9912,2,0,0,3,1590,0,2000,0,4037,41
575000,4,2,2120,9603,2,0,0,3,2120,0,1985,0,3342,16
220000,4,2,2240,9826,1,0,0,4,1370,870,1988,0,2069,14
460000,2,1,890,2100,1,0,0,4,760,130,1919,1985,3080,35
1712500,3,3,2940,5432,3,0,3,4,2440,500,1978,2000,977,35
175000,3,1,1220,7300,1,0,0,3,1220,0,1973,2013,3242,1
465000,3,2,2670,7500,1,0,0,4,1640,1030,1966,0,1097,6
552000,3,1,1120,2300,1,0,0,4,820,300,1912,1989,3873,35
565000,4,2,3130,139392,2,0,0,4,3130,0,1981,0,2416,18
518000,4,2,1740,7500,1,0,0,4,1220,520,1976,1992,102,31
899950,4,3,3290,5414,2,0,1,3,2360,930,2006,0,354,19
373000,3,1,1770,5720,1,0,0,4,1140,630,1926,1993,3526,35
385000,4,2,2960,5054,2,0,0,3,2960,0,2006,0,2347,21
245000,2,1,1200,4880,1,0,0,3,980,220,1943,2002,4228,35
375000,4,2,2400,6000,2,0,0,3,2400,0,1913,1945,4484,5
699850,4,3,2690,6164,2,0,0,3,2690,0,2002,0,37,33
450000,6,2,3550,11780,1,0,0,4,2960,590,1948,0,593,35
455000,2,1,1310,12196,1,0,0,3,1310,0,1970,2014,1191,31
650000,4,2,2610,4160,3,0,0,5,1910,700,1910,0,375,35
378000,5,2,2760,8015,1,0,0,4,1600,1160,1960,2001,703,35
220000,3,2,1410,7998,1,0,0,4,1410,0,1940,2001,391,40
285500,4,1,1960,7950,1,0,0,4,1960,0,1967,0,2741,14
340000,3,2,1212,1174,3,0,0,3,1212,0,2004,2003,360,35
921000,4,1,2220,9496,1,0,0,4,1490,730,1954,1979,877,3
375000,4,2,2040,109336,1,0,0,4,2040,0,1973,0,1714,21
999000,4,2,2800,19168,2,0,0,3,2800,0,1992,0,1668,33
335000,3,1,2040,6000,1,0,0,3,1340,700,1957,2000,4347,35
1920000,4,2,3070,34412,1,0,3,4,2070,1000,1950,1983,2743,22
385000,2,1,830,26329,1,1,3,4,830,0,1928,0,3947,41
850000,4,3,4140,7089,2,0,0,3,3160,980,2003,0,366,19
429000,5,2,2340,4500,2,0,0,3,2340,0,2009,0,3534,32
523950,3,2,1420,1282,3,0,0,3,1420,0,2006,0,3009,35
798800,3,2,2670,3738,1,0,0,3,1720,950,2013,1923,33,32
284000,3,2,1880,6008,2,0,0,3,1880,0,2009,0,2533,18
852880,4,3,3450,6184,2,0,0,3,3450,0,2014,0,401,33
320000,3,2,1200,1400,3,0,0,3,1200,0,2005,0,111,35
749995,4,3,3430,9870,2,0,0,3,3430,0,2014,0,1715,5
468500,3,2,1350,1186,2,0,0,3,1120,230,2007,0,3828,35
492500,5,2,2570,9962,2,0,0,3,2570,0,2006,0,846,11
685000,4,3,2840,4637,3,0,0,3,2840,0,2008,0,3582,35
542525,4,2,2650,5600,2,0,0,3,2650,0,2014,0,731,32
435000,3,2,1980,2674,3,0,0,3,1980,0,2007,0,3580,35
242000,3,1,1280,7524,1,0,0,4,1280,0,1988,0,314,18
325000,4,2,2610,7091,2,0,0,3,2610,0,1987,2000,2808,14
837700,5,2,3010,12611,2,0,0,3,3010,0,1994,0,172,31
210000,1,1,930,7129,1,0,0,3,930,0,1948,1994,1793,35
187500,3,1,1180,7000,1,0,0,4,1180,0,1977,0,2824,14
560000,5,1,1710,9100,1,0,0,4,1320,390,1926,1993,3932,35
272000,3,2,1380,7476,1,0,0,3,1380,0,1989,0,3443,1
235000,3,1,1190,7280,1,0,0,4,1190,0,1968,0,280,1
259000,3,2,1870,5909,1,0,0,3,1270,600,1986,0,389,18
866059,5,3,3130,4797,2,0,0,3,2570,560,2014,0,1109,3
473000,2,1,900,5100,1,0,0,4,900,0,1909,1989,3885,35
405000,3,1,1880,7400,1,0,0,3,1480,400,1968,1997,3586,20
870000,4,4,3010,4887,2,0,3,4,1940,1070,1951,1996,4289,35
475000,3,2,2280,5750,1,0,1,4,1150,1130,1985,0,3268,35
499500,3,2,2970,21907,2,0,0,3,2970,0,1998,2006,864,32
386000,2,2,1620,3196,2,0,0,3,1620,0,2008,0,4383,38
458000,4,1,1550,3000,1,0,0,3,1350,200,1918,0,3257,35
550000,3,1,2240,78225,2,0,0,5,2240,0,1976,0,1085,41
605500,3,2,2830,6536,2,0,0,3,2830,0,1989,0,547,42
421000,3,2,2890,21780,2,0,0,3,2890,0,2000,0,2976,34
536000,4,2,1990,5948,2,0,0,3,1990,0,1991,0,3074,16
247200,3,1,1370,8719,1,0,0,3,1370,0,1982,0,2300,9
250000,2,1,1088,1360,2,0,0,3,1088,0,1983,2009,4454,19
204950,4,1,1740,9344,1,0,0,3,1180,560,1978,0,3480,14
430000,3,2,1730,9000,1,0,0,3,1370,360,1978,0,4479,16
250000,4,2,1800,8100,2,0,0,3,1800,0,1998,2006,1873,21
260000,3,1,1440,12888,1,0,2,3,1090,350,1958,2004,938,40
547000,4,1,1720,2800,1,0,0,4,1200,520,1926,1993,3727,35
379900,5,3,2800,7350,2,0,0,3,2800,0,1995,0,4231,35
738500,3,2,2300,6009,1,0,0,3,2300,0,2005,0,446,31
545000,4,2,2030,11585,1,0,0,4,1590,440,1967,0,1089,31
342000,2,1,740,6180,1,0,0,3,740,0,1948,1994,3412,35
4668000,5,6,9640,13068,1,1,4,3,4820,4820,1983,2009,3463,23
170000,4,1,1920,13787,1,0,0,4,1220,700,1966,0,1306,34
616000,4,2,2490,12929,2,0,0,3,2490,0,1983,2009,2070,33
640000,3,2,1380,4800,1,0,0,3,1380,0,1948,1994,2835,35
332000,3,2,1530,9406,1,0,0,3,1270,260,1993,0,3181,32
1010000,3,3,2420,1923,2,0,2,3,1840,580,2006,0,1669,35
380000,4,2,2150,37647,2,0,0,3,2150,0,1991,0,1616,18
415000,4,2,1610,9600,1,0,0,5,1610,0,1967,0,4081,25
1008000,4,3,2650,3060,2,0,0,3,2060,590,2001,0,1799,35
669000,4,2,2700,35362,2,0,0,5,2700,0,1976,0,1456,42
260000,3,1,1270,20700,1,0,0,2,1150,120,1948,0,2588,20
854000,4,2,3150,38865,1,0,0,3,2480,670,1986,0,874,31
605000,3,2,2010,10760,2,0,0,3,2010,0,1985,0,834,31
320000,3,1,860,5060,1,0,0,3,860,0,1927,2011,140,35
229950,3,2,1410,7466,1,0,0,3,1410,0,1983,2009,926,32
255000,3,1,1700,7532,1,0,0,3,1700,0,1987,2000,2393,18
1170000,4,2,2570,6251,2,0,0,3,2570,0,2000,0,1565,3
479000,2,2,1230,932,2,0,0,3,1020,210,2004,2003,145,35
1200000,4,3,4170,9748,2,0,0,3,4170,0,2004,2003,4196,25
472000,3,2,1180,1262,3,0,0,3,1180,0,2010,0,1723,35
198000,3,1,1430,7347,1,0,0,3,820,610,1980,0,2366,14
440000,4,2,1450,8400,1,0,0,4,1450,0,1962,0,825,19
506000,3,1,2180,7700,1,0,0,3,1480,700,1961,2004,1408,36
382500,4,2,2210,7079,2,0,0,3,2210,0,1993,0,384,18
269500,2,1,1480,7276,1,0,0,4,940,540,1978,2000,3841,32
560000,3,2,2340,3477,1,0,1,5,1170,1170,1971,0,3511,35
840000,4,3,3860,18334,2,0,0,3,3120,740,1996,0,488,42
479500,3,2,2300,4637,2,0,0,3,2300,0,2008,0,2865,38
402000,3,1,1450,7375,1,0,0,3,1010,440,1968,1997,718,19
549000,2,2,1380,953,3,0,0,3,1380,0,2006,0,3449,35
449950,4,2,2470,3811,2,0,0,3,2470,0,1999,0,3924,38
493000,4,1,2030,18295,1,0,0,4,2030,0,1975,0,427,19
142500,4,0,1440,13300,1,0,0,3,1440,0,1948,1994,1759,6
250000,3,1,1160,6134,1,0,0,3,1160,0,1998,2006,3007,1
729000,3,1,1580,3840,2,0,0,3,1580,0,1908,1988,263,35
465000,2,2,1430,1425,2,0,0,3,995,435,2006,0,1899,35
465000,2,2,1494,19271,2,1,4,3,1494,0,1943,1997,557,41
280000,4,2,1930,7207,1,0,0,4,1360,570,1988,0,2170,18
675000,6,1,2740,6360,1,0,3,3,1370,1370,1953,0,176,35
667500,3,2,1880,3800,1,0,0,5,1030,850,1927,0,4018,35
809000,3,2,2590,7720,2,0,0,3,2590,0,1988,2000,921,3
400000,3,2,2140,11266,2,0,0,3,2140,0,1986,0,2422,11
310000,4,2,1870,6000,1,0,0,3,1870,0,1956,2001,373,35
435000,2,1,1230,3800,1,0,0,3,1230,0,1928,1954,2785,35
465950,4,2,2340,6896,2,0,0,3,2340,0,2001,0,3361,32
1538000,3,2,2880,7599,1,0,2,3,1710,1170,1958,2002,1423,19
253000,3,1,880,6600,1,0,0,5,880,0,1945,0,317,35
330000,3,2,3040,7232,2,0,0,3,3040,0,2003,0,2532,1
554000,4,1,1120,7104,1,0,0,3,1120,0,1946,0,452,35
350000,3,2,1380,3600,3,0,0,3,1380,0,2013,1923,3669,35
294999,4,2,1660,9760,2,0,0,3,1660,0,1994,0,303,18
1185001,3,2,2500,5568,2,0,0,5,2500,0,1905,0,3933,35
752000,4,2,2940,10382,2,0,0,4,2940,0,1991,0,852,25
451000,4,2,1670,3315,2,0,0,3,1670,0,2005,0,1982,16
725000,4,2,2630,7505,2,0,0,3,2630,0,1994,0,677,31
345000,4,2,2250,7412,1,0,0,4,1480,770,1975,0,1099,32
206000,3,1,1320,7000,1,0,0,4,1320,0,1967,0,1433,1
2027000,4,3,4100,22798,1,0,3,5,2540,1560,1934,1979,3313,23
2475000,3,3,4340,4947,2,0,3,3,3060,1280,1993,0,3641,35
1728000,4,3,3700,20570,1,0,0,4,1850,1850,1976,1992,433,3
580000,5,2,2700,10875,1,0,0,4,1540,1160,1962,0,3720,3
430000,3,1,980,7200,1,0,0,4,980,0,1950,1983,2921,35
720000,4,2,2650,11520,2,0,0,3,2110,540,1988,2000,315,19
824000,7,4,3670,4000,2,0,1,3,2800,870,1964,2000,2008,35
936000,3,1,2960,12420,1,0,2,4,1480,1480,1952,0,2749,35
535000,4,2,3070,7201,2,0,0,3,3070,0,2006,0,3550,32
286800,3,2,1413,3600,2,0,0,3,1413,0,2011,0,1675,18
350000,2,2,1260,1347,3,0,0,3,1260,0,2005,0,4452,35
345000,3,2,1680,2229,2,0,0,3,1680,0,2007,0,3703,36
435000,3,2,1230,1238,2,0,0,3,1080,150,2009,0,2866,35
1555000,3,3,4360,6240,2,0,3,3,2960,1400,2008,0,3847,35
1325000,4,4,4420,16526,2,0,0,3,4420,0,2013,1923,4518,33
461000,3,3,2770,6278,2,0,0,3,1980,790,2006,0,2838,32
770000,3,2,2910,10204,2,0,0,3,2910,0,1990,2009,1471,31
1384000,4,3,4290,12103,1,0,3,3,2690,1600,1997,0,1404,3
330000,3,2,1600,26977,2,0,0,3,1600,0,2005,0,2751,11
322500,4,2,1820,6753,2,0,0,3,1820,0,1994,0,2096,21
1600000,6,5,6050,230652,2,0,3,3,6050,0,2001,0,2513,13
475000,3,1,1700,8432,1,0,0,3,1230,470,1977,2004,85,35
250275,2,1,790,11234,1,0,0,4,790,0,1942,1982,1409,26
274500,3,2,1720,9000,1,0,0,4,1320,400,1969,0,3057,14
284950,3,1,990,10723,1,0,0,5,990,0,1960,0,582,32
264950,4,1,1770,9011,1,0,0,5,1050,720,1983,0,2311,9
242000,3,2,1260,8092,1,0,0,3,1260,0,1986,0,1839,21
913000,4,2,3640,10576,2,0,0,3,3640,0,1999,0,2349,33
555000,3,1,2040,6000,1,0,0,5,1120,920,1958,0,3032,35
711000,4,1,1980,10800,1,0,0,5,990,990,1948,1985,2969,23
403500,5,2,3600,17300,1,0,0,4,2410,1190,1968,0,3208,26
975000,4,2,4270,43386,1,0,0,3,2680,1590,1991,0,1825,31
253779,4,2,2030,9600,1,0,0,3,1430,600,1947,2012,3417,34
384400,3,3,1689,1388,3,0,0,3,1689,0,2008,0,70,35
646000,5,2,2870,4461,1,0,0,3,1650,1220,1976,0,3749,35
415000,3,1,1270,4800,1,0,0,3,1270,0,1952,2014,3963,35
764000,4,2,2790,7938,2,0,0,3,2790,0,1997,0,1999,33
507000,5,3,3850,16249,2,0,2,3,3030,820,2002,0,625,1
545500,3,2,1560,9361,1,0,0,4,1360,200,1936,0,2517,35
450000,3,1,1180,4080,1,0,0,4,760,420,1928,0,3965,35
264000,4,1,1820,8118,1,0,0,4,1080,740,1980,0,576,18
650000,5,1,1260,4500,1,0,0,3,1260,0,1926,2003,4200,35
365000,3,2,2640,6715,2,0,0,3,1680,960,1991,0,1407,32
343566,2,1,1100,4200,1,0,0,3,1100,0,1954,2005,4104,35
375000,3,2,1950,6871,2,0,0,3,1950,0,1997,0,2142,36
295000,3,2,1380,8682,1,0,0,4,1380,0,1966,0,1640,10
325000,3,2,2200,7000,1,0,0,4,1280,920,1977,0,1189,32
265000,4,1,2050,7100,1,0,0,3,1050,1000,1963,2008,2506,1
562000,5,3,2795,15101,2,0,0,3,2795,0,1996,0,876,11
540000,4,2,2050,34222,2,0,0,4,2050,0,1989,0,1406,42
4489000,4,3,6430,27517,2,0,0,3,6430,0,2001,0,319,3
279950,5,1,2150,7171,1,0,0,4,1460,690,1970,0,1969,18
540000,3,1,1970,8200,1,0,0,5,1420,550,1963,0,3162,36
310000,4,2,2660,12672,1,0,0,4,1740,920,1960,2001,4172,14
190000,1,1,720,4800,1,0,0,3,720,0,1914,1996,4132,35
440000,4,2,2410,4780,2,0,0,3,2410,0,2000,0,2864,38
1400000,3,2,2020,5500,1,0,3,3,1790,230,1937,1999,2006,35
230000,2,1,1080,9435,1,0,0,3,1080,0,1958,2004,397,32
455000,3,1,1180,14292,1,0,0,3,1180,0,1981,2013,3336,27
175000,2,1,660,5000,1,0,0,3,660,0,1915,0,3122,35
650000,3,1,2920,9370,1,0,0,4,1620,1300,1981,0,866,3
3000000,4,4,4850,12445,2,1,4,5,3850,1000,1989,0,226,19
192500,3,1,1080,8580,1,0,0,3,1080,0,1900,2005,909,40
239950,3,1,1670,6900,1,0,0,3,1170,500,1978,0,2818,14
175000,6,1,1370,5080,1,0,0,3,1120,250,1931,0,4300,35
850000,5,3,3450,28324,1,0,0,5,2350,1100,1972,0,219,19
410000,4,2,1970,10500,1,0,0,3,1820,150,1961,2004,758,6
570000,4,2,2290,6738,2,0,0,3,2290,0,1996,0,3098,16
469000,5,2,2240,7543,1,0,0,3,1140,1100,1966,1963,1690,36
559000,2,1,1240,6400,1,0,1,4,1060,180,1938,0,3662,35
739888,3,2,2420,43177,2,0,4,4,1690,730,1989,0,3212,33
568450,5,3,3260,58806,2,0,0,4,3260,0,1969,0,2247,18
240000,2,1,670,10920,1,0,0,3,670,0,1942,1999,18,35
574950,5,3,3160,10000,2,0,0,4,3160,0,1980,0,39,16
180000,3,2,1990,6350,2,0,0,3,1990,0,1967,2011,2120,10
1160000,4,3,4680,9700,2,0,0,3,3360,1320,2005,0,660,3
300000,3,2,1700,3575,2,0,0,3,1700,0,2000,0,3833,35
630000,4,2,2807,9430,2,0,0,3,2807,0,1996,0,4298,17
507000,4,1,1770,9375,1,0,0,4,1170,600,1968,0,117,31
287500,4,2,2570,9000,1,0,0,4,1590,980,1979,0,2814,14
688000,3,3,3450,16200,2,0,0,3,3450,0,1983,2009,1900,33
424000,3,2,1670,7700,1,0,0,3,1170,500,1972,2002,138,19
400000,3,1,1050,6150,1,0,0,4,950,100,1928,0,2929,35
620000,4,2,1910,7683,2,0,0,3,1910,0,1987,2000,3308,16
300000,3,1,910,7700,1,0,0,4,910,0,1971,0,842,19
615000,5,2,2480,12070,2,0,0,3,2480,0,1978,0,1877,33
206000,2,1,1820,8867,2,0,0,3,1820,0,1921,2000,3516,40
515500,4,2,2920,7700,2,0,0,3,2920,0,2003,0,955,11
554000,5,2,1870,11411,1,0,0,4,1170,700,1961,2001,1111,20
825000,4,3,3810,9792,2,0,0,3,3810,0,1938,2013,278,35
855000,4,2,2190,4080,2,0,0,3,1800,390,1918,0,2210,35
315000,3,2,1730,6368,2,0,0,3,1730,0,1993,0,2432,21
299000,5,2,2220,9360,1,0,0,4,1110,1110,1968,0,1524,32
650000,3,1,1320,8114,1,0,0,3,1320,0,1951,1994,2636,3
465000,3,1,1510,4800,1,0,2,3,860,650,1925,2011,2597,35
535000,3,2,2120,4080,2,0,0,3,2120,0,2003,0,4356,31
564000,2,2,1690,4500,1,0,0,3,1690,0,2004,2003,1972,31
515000,3,3,1360,1419,2,0,0,3,1040,320,2007,0,3616,35
580000,4,2,3250,5000,2,0,0,3,3250,0,2008,0,4482,32
309000,3,2,1490,1294,2,0,0,3,1220,270,2010,0,3452,35
536751,3,1,1930,6360,1,0,0,3,1930,0,2013,1923,4360,38
415000,4,2,2020,5501,2,0,0,3,2020,0,2010,0,3842,32
267000,3,2,1584,2800,2,0,0,3,1584,0,2012,1912,771,1
820000,4,2,3170,8523,2,0,0,3,3170,0,2008,0,4425,19
1399950,4,2,3870,10046,2,0,0,3,3870,0,2005,0,3788,19
485000,2,2,1430,923,3,0,0,3,1410,20,2008,0,2589,35
482000,3,3,1380,1120,3,0,0,3,1380,0,2008,0,3302,35
535000,4,2,2610,4595,2,0,0,3,2610,0,2008,0,4079,17
690000,3,3,1540,1428,3,0,0,3,1540,0,2013,1923,3191,35
576000,3,2,1940,9000,1,0,0,4,970,970,1948,0,4296,35
378750,3,2,2160,3000,1,0,0,3,1260,900,1909,2011,2884,35
269900,4,1,1530,8750,1,0,0,4,1530,0,1968,0,776,32
210000,3,2,1440,7210,1,0,0,3,1440,0,1983,2009,376,1
429900,4,2,2640,8625,2,0,0,3,2640,0,1987,2000,792,32
1525000,4,3,3620,5131,2,0,3,4,2350,1270,1927,0,2763,35
360000,4,2,2850,4650,2,0,0,3,2850,0,2004,2003,2392,21
405000,2,1,1260,4377,1,0,0,4,1260,0,1947,1988,4449,35
450000,3,1,1610,11200,1,0,0,3,1610,0,1955,2005,486,19
703000,3,2,1360,5980,1,0,0,3,1360,0,1945,2008,3256,35
661000,4,2,2496,8058,2,0,0,3,2496,0,1998,2006,4246,31
580000,4,2,2160,9593,1,0,0,3,2160,0,1969,2010,2094,3
464000,3,1,1320,3625,2,0,0,3,1320,0,1900,2005,2662,35
945000,2,2,2540,7089,2,0,0,3,2540,0,2004,2003,2732,35
659500,4,3,2620,18362,1,0,0,4,1870,750,1956,0,340,3
200000,3,1,1140,8340,1,0,0,3,1140,0,1960,2012,802,40
280000,3,2,1790,42399,1,0,0,4,1790,0,1990,0,1079,1
1325000,4,2,2440,3600,2,0,0,4,2440,0,1902,0,3071,35
346150,3,2,2140,7200,1,0,0,4,1480,660,1966,0,2189,32
197500,3,1,1330,5412,2,0,0,5,1330,0,1905,0,1052,12
799000,4,2,2590,7910,2,0,0,3,2590,0,2001,0,3093,35
1309500,4,4,4750,13912,2,0,2,3,3600,1150,2005,0,4066,35
350000,2,1,1620,9205,1,0,0,5,850,770,1921,0,520,19
720000,4,2,2440,34290,2,0,0,3,2440,0,1987,2000,3927,31
519000,3,2,2020,10744,1,0,0,5,1270,750,1954,0,1430,26
590300,3,1,1470,7200,2,0,0,4,1470,0,1907,0,3375,35
2200000,5,4,5990,10450,2,1,4,3,4050,1940,2002,0,3506,16
410000,6,2,2520,9324,1,0,0,4,1320,1200,1962,0,2784,20
437000,2,1,1440,4225,1,0,0,3,1440,0,2005,0,1963,31
221000,3,2,1640,7350,1,0,0,3,1140,500,1984,0,2995,14
380000,4,2,2150,20181,1,0,0,3,1090,1060,1963,2008,1489,17
506000,2,1,1570,8210,1,0,0,4,1150,420,1952,0,594,35
395000,4,1,1980,10350,1,0,0,4,1430,550,1968,0,3390,16
285000,3,1,1210,4731,1,0,0,3,1210,0,1901,0,4073,35
311000,3,1,1900,3000,1,0,0,5,1070,830,1903,0,4280,35
520000,3,1,1940,219527,1,0,0,3,1940,0,1991,0,2059,21
435000,3,1,1310,8065,1,0,0,4,1310,0,1948,0,4477,35
120000,2,1,990,39964,1,0,0,2,990,0,1945,0,1587,18
1440000,3,3,3870,3819,2,0,0,3,2760,1110,2002,0,2375,35
186000,3,2,1340,4320,1,0,0,3,920,420,1912,1993,394,1
756000,4,2,2160,5600,1,0,0,5,1080,1080,1947,0,2336,35
248000,4,2,2080,13510,1,0,0,3,1040,1040,1950,2005,3701,35
287000,3,2,1300,11374,1,0,0,5,1300,0,1933,0,694,34
510000,4,2,2610,8031,2,0,0,3,2610,0,1998,2006,1628,20
249000,3,1,1050,8498,1,0,0,4,1050,0,1959,0,1881,18
340000,3,2,2480,6112,2,0,0,3,2480,0,2004,2003,1454,32
399888,4,2,1820,8255,1,0,0,4,1320,500,1930,0,1075,35
440000,3,1,1170,8740,1,0,0,4,1170,0,1968,0,4409,31
899000,4,2,2370,6000,1,0,2,3,1440,930,1959,1989,2074,35
540500,5,3,3090,7415,2,0,0,3,3090,0,2014,0,3435,6
385000,3,1,2310,11200,1,0,0,4,1630,680,1978,2000,2325,18
558000,4,2,2060,10358,1,0,0,4,1320,740,1962,0,3708,3
600000,3,2,2540,237402,1,0,0,3,2540,0,2007,0,2970,12
450000,4,2,2400,7693,2,0,0,3,2400,0,2003,0,2997,32
232500,3,1,1320,8450,1,0,0,3,880,440,1961,2004,2611,14
436000,2,1,790,6600,1,0,0,3,790,0,1949,1998,1033,35
240000,4,2,1790,14690,1,0,1,4,1670,120,1960,2001,32,10
489950,3,2,1820,7326,2,0,0,3,1820,0,1983,2009,4393,19
680000,6,2,1670,3000,1,0,0,5,900,770,1911,1984,3380,35
1068000,5,3,3990,9938,2,0,0,3,3990,0,2001,0,782,25
352450,3,2,1430,6000,1,0,0,5,1430,0,1945,0,1369,36
335000,4,2,2030,103672,1,0,0,4,2030,0,1969,0,2408,12
549000,4,1,1290,3060,2,0,0,4,1290,0,1906,1990,3983,35
1240000,4,3,3820,13224,2,0,0,3,3280,540,1990,2009,107,3
618250,4,3,2520,3360,1,0,0,4,1550,970,1931,0,3880,35
1815000,5,3,3880,13000,2,0,0,3,3880,0,1972,2003,4087,23
850000,2,1,1590,5136,1,0,3,3,1320,270,1927,2011,2177,35
930000,5,2,3530,9385,1,0,0,3,3530,0,1925,2002,2471,35
505000,3,2,1610,4611,2,0,0,3,1610,0,1996,0,2159,16
925000,4,2,3280,209088,2,0,0,3,3280,0,1994,0,3541,31
275000,3,1,1860,15681,1,0,0,4,1860,0,1971,0,2595,14
499000,3,1,1840,5000,1,0,0,4,920,920,1910,0,3891,35
507000,3,2,2120,7201,2,0,0,3,2120,0,2003,0,466,35
619850,4,2,2270,9247,1,0,0,5,1500,770,1972,0,3404,3
500000,3,2,2840,48716,1,0,3,3,1870,970,1994,0,4413,7
310000,4,1,1220,9600,1,0,0,3,1220,0,1980,0,3172,7
646000,4,2,2310,4079,2,0,0,3,2310,0,2008,0,4310,35
265000,3,1,1840,7300,1,0,0,3,1840,0,1966,1963,2371,14
475000,3,2,950,1110,2,0,0,3,950,0,2003,0,3166,35
600000,4,2,3070,8400,2,0,0,4,3070,0,1970,0,615,19
470000,3,2,1730,38884,1,0,0,3,1730,0,1997,0,2523,21
319950,2,1,920,8341,1,0,0,3,920,0,1939,1969,288,35
712000,3,2,3200,6699,2,0,0,3,3200,0,2004,2003,2262,33
775000,4,2,3010,15992,2,0,0,3,3010,0,1996,0,2253,33
390000,3,2,1600,10240,1,0,0,3,1090,510,1979,2014,818,19
585000,4,2,2840,11044,2,0,0,3,2840,0,2001,0,537,19
1027000,3,2,2430,10500,2,0,1,3,2430,0,1989,0,2706,3
232603,3,1,1750,11461,2,0,0,4,1750,0,1976,1992,14,1
543000,3,2,1240,949,3,0,0,3,1240,0,2008,0,2862,35
607500,3,3,1530,1612,3,0,0,3,1530,0,2006,0,1054,35
750000,3,3,3390,10078,2,0,0,3,3040,350,2012,1912,346,25
728050,3,2,2320,6775,1,0,0,3,2320,0,2008,0,2099,31
734990,4,2,2650,6884,2,0,0,3,2650,0,2012,1912,4513,31
330000,3,2,2238,7209,2,0,0,3,2238,0,2011,0,686,14
605000,4,2,2620,7553,2,0,0,3,2620,0,1996,0,4152,25
441000,3,2,1910,7280,1,0,0,3,1160,750,1979,2014,900,19
650000,4,2,3040,6587,2,0,0,3,3040,0,2003,0,1913,31
1950000,7,3,4640,15235,2,0,1,3,2860,1780,1965,2003,4148,23
395000,3,1,1500,4000,1,0,0,3,900,600,1925,2002,4259,35
245000,1,0,380,15000,1,0,0,3,380,0,1963,2008,746,6
905000,4,3,2970,14486,2,0,0,3,2340,630,1997,0,4424,23
660000,4,3,3030,9273,2,0,0,5,3030,0,1988,0,2127,16
378000,4,2,1890,12236,1,0,0,3,1230,660,1978,0,3168,27
600000,2,1,1040,3600,1,0,0,4,1040,0,1919,1980,462,35
632500,4,2,2090,10306,2,0,0,3,2090,0,1986,0,1838,33
210000,2,2,1680,5756,2,0,0,4,1680,0,1910,0,245,1
754800,2,2,2770,7781,2,0,0,3,2770,0,2006,0,4521,31
175000,2,1,1020,5130,1,0,0,4,1020,0,1948,0,1805,1
455000,3,2,1470,4653,2,0,0,4,1470,0,1985,0,2091,16
